emotions,genders,audio_intensity,audio_path,duration,dataset
surprised,female,normal,./data/augmented_audio\surprised_363.wav,1.986485260770975,tess
surprised,male,high,./data/augmented_audio\surprised_364.wav,3.2699773242630386,ravdess
sad,female,normal,./data/augmented_audio\sad_365.wav,2.4024036281179137,crema
angry,female,normal,./data/augmented_audio\angry_366.wav,1.7242630385487527,tess
disgust,female,normal,./data/augmented_audio\disgust_367.wav,2.261859410430839,tess
happy,male,normal,./data/augmented_audio\happy_368.wav,2.3023129251700682,crema
happy,male,normal,./data/augmented_audio\happy_369.wav,2.282721088435374,crema
angry,female,normal,./data/augmented_audio\angry_370.wav,1.6955555555555555,tess
sad,female,low,./data/augmented_audio\sad_371.wav,2.5025396825396826,crema
neutral,female,normal,./data/augmented_audio\neutral_372.wav,1.7280272108843537,tess
angry,female,normal,./data/augmented_audio\angry_373.wav,2.902902494331066,crema
angry,male,normal,./data/augmented_audio\angry_374.wav,2.936281179138322,crema
neutral,male,normal,./data/augmented_audio\neutral_375.wav,3.6792743764172338,savee
fear,female,normal,./data/augmented_audio\fear_376.wav,1.9686621315192743,crema
fear,female,high,./data/augmented_audio\fear_377.wav,3.3700226757369616,crema
disgust,male,normal,./data/augmented_audio\disgust_378.wav,2.936281179138322,crema
disgust,female,low,./data/augmented_audio\disgust_379.wav,1.9352834467120181,crema
neutral,female,normal,./data/augmented_audio\neutral_380.wav,2.5359183673469388,crema
angry,female,normal,./data/augmented_audio\angry_381.wav,1.6578231292517007,tess
surprised,male,normal,./data/augmented_audio\surprised_382.wav,5.267619047619047,savee
disgust,male,normal,./data/augmented_audio\disgust_383.wav,1.7684807256235828,crema
disgust,female,normal,./data/augmented_audio\disgust_384.wav,2.7311111111111113,tess
disgust,male,high,./data/augmented_audio\disgust_385.wav,4.170839002267574,ravdess
fear,male,normal,./data/augmented_audio\fear_386.wav,2.2756009070294785,crema
surprised,female,normal,./data/augmented_audio\surprised_387.wav,2.234421768707483,tess
disgust,male,low,./data/augmented_audio\disgust_388.wav,1.3346938775510204,crema
neutral,female,normal,./data/augmented_audio\neutral_389.wav,2.3356916099773244,crema
surprised,female,normal,./data/augmented_audio\surprised_390.wav,2.0938321995464855,tess
angry,male,normal,./data/augmented_audio\angry_391.wav,3.2365986394557824,crema
sad,male,normal,./data/augmented_audio\sad_392.wav,3.3033560090702947,crema
neutral,male,high,./data/augmented_audio\neutral_393.wav,3.83718820861678,ravdess
happy,male,normal,./data/augmented_audio\happy_394.wav,1.668344671201814,crema
angry,male,normal,./data/augmented_audio\angry_395.wav,3.085986394557823,savee
happy,male,normal,./data/augmented_audio\happy_396.wav,3.47015873015873,ravdess
sad,female,normal,./data/augmented_audio\sad_397.wav,2.515328798185941,tess
sad,male,high,./data/augmented_audio\sad_398.wav,3.0364172335600905,crema
sad,female,high,./data/augmented_audio\sad_399.wav,3.803854875283447,ravdess
happy,female,normal,./data/augmented_audio\happy_400.wav,1.9075736961451246,tess
fear,female,normal,./data/augmented_audio\fear_401.wav,1.5021315192743765,tess
angry,male,normal,./data/augmented_audio\angry_402.wav,3.5848979591836736,savee
angry,female,normal,./data/augmented_audio\angry_403.wav,2.3690702947845805,crema
happy,male,normal,./data/augmented_audio\happy_404.wav,1.9686621315192743,crema
angry,male,normal,./data/augmented_audio\angry_405.wav,2.3690249433106576,crema
angry,male,normal,./data/augmented_audio\angry_406.wav,3.603628117913832,crema
fear,female,high,./data/augmented_audio\fear_407.wav,3.6370068027210882,ravdess
sad,female,normal,./data/augmented_audio\sad_408.wav,4.170839002267574,crema
neutral,male,normal,./data/augmented_audio\neutral_409.wav,2.702721088435374,crema
angry,female,normal,./data/augmented_audio\angry_410.wav,2.2568707482993196,tess
neutral,female,normal,./data/augmented_audio\neutral_411.wav,1.8351927437641724,crema
angry,female,normal,./data/augmented_audio\angry_412.wav,1.5397278911564627,tess
fear,male,normal,./data/augmented_audio\fear_413.wav,2.669342403628118,crema
disgust,male,normal,./data/augmented_audio\disgust_414.wav,3.570249433106576,ravdess
surprised,female,normal,./data/augmented_audio\surprised_415.wav,1.9763265306122448,tess
fear,female,normal,./data/augmented_audio\fear_416.wav,1.8311111111111111,tess
disgust,female,normal,./data/augmented_audio\disgust_417.wav,2.6026303854875286,crema
neutral,male,high,./data/augmented_audio\neutral_418.wav,3.937278911564626,ravdess
angry,female,normal,./data/augmented_audio\angry_419.wav,2.2689795918367346,crema
neutral,female,normal,./data/augmented_audio\neutral_420.wav,1.9013151927437641,tess
angry,male,high,./data/augmented_audio\angry_421.wav,2.769478458049887,crema
fear,male,normal,./data/augmented_audio\fear_422.wav,3.1364625850340135,crema
fear,female,normal,./data/augmented_audio\fear_423.wav,3.737097505668934,ravdess
fear,male,normal,./data/augmented_audio\fear_424.wav,2.1354648526077096,crema
happy,female,high,./data/augmented_audio\happy_425.wav,3.83718820861678,ravdess
disgust,male,normal,./data/augmented_audio\disgust_426.wav,3.069750566893424,crema
angry,male,normal,./data/augmented_audio\angry_427.wav,2.168843537414966,crema
happy,female,normal,./data/augmented_audio\happy_428.wav,2.635963718820862,crema
neutral,female,normal,./data/augmented_audio\neutral_429.wav,2.2689795918367346,crema
happy,male,normal,./data/augmented_audio\happy_430.wav,2.4691609977324265,crema
fear,female,normal,./data/augmented_audio\fear_431.wav,2.8695691609977323,crema
sad,male,normal,./data/augmented_audio\sad_432.wav,2.3690249433106576,crema
fear,female,normal,./data/augmented_audio\fear_433.wav,2.2689795918367346,crema
angry,female,normal,./data/augmented_audio\angry_434.wav,2.0648526077097507,tess
sad,male,normal,./data/augmented_audio\sad_435.wav,2.5359183673469388,crema
disgust,female,normal,./data/augmented_audio\disgust_436.wav,2.5340136054421767,tess
happy,female,normal,./data/augmented_audio\happy_437.wav,1.82562358276644,tess
sad,female,low,./data/augmented_audio\sad_438.wav,1.9352834467120181,crema
disgust,female,normal,./data/augmented_audio\disgust_439.wav,2.5589115646258502,tess
disgust,male,normal,./data/augmented_audio\disgust_440.wav,3.83718820861678,crema
angry,female,normal,./data/augmented_audio\angry_441.wav,3.0364172335600905,crema
sad,female,high,./data/augmented_audio\sad_442.wav,3.737097505668934,ravdess
disgust,male,normal,./data/augmented_audio\disgust_443.wav,3.2699773242630386,crema
happy,female,normal,./data/augmented_audio\happy_444.wav,2.5359183673469388,crema
fear,male,normal,./data/augmented_audio\fear_445.wav,2.1354648526077096,crema
surprised,female,high,./data/augmented_audio\surprised_446.wav,3.737097505668934,ravdess
neutral,female,normal,./data/augmented_audio\neutral_447.wav,2.0002721088435376,tess
sad,male,normal,./data/augmented_audio\sad_448.wav,2.282721088435374,crema
sad,female,normal,./data/augmented_audio\sad_449.wav,2.3268027210884354,tess
fear,female,normal,./data/augmented_audio\fear_450.wav,2.702721088435374,crema
fear,male,normal,./data/augmented_audio\fear_451.wav,2.2689795918367346,crema
neutral,female,normal,./data/augmented_audio\neutral_452.wav,2.702721088435374,crema
sad,male,normal,./data/augmented_audio\sad_453.wav,2.836190476190476,crema
angry,male,normal,./data/augmented_audio\angry_454.wav,2.3690249433106576,crema
disgust,female,normal,./data/augmented_audio\disgust_455.wav,2.275918367346939,tess
surprised,female,high,./data/augmented_audio\surprised_456.wav,3.803854875283447,ravdess
sad,male,normal,./data/augmented_audio\sad_457.wav,1.801814058956916,crema
fear,female,normal,./data/augmented_audio\fear_458.wav,1.6155555555555556,tess
disgust,female,normal,./data/augmented_audio\disgust_459.wav,2.673650793650794,tess
angry,male,normal,./data/augmented_audio\angry_460.wav,2.769478458049887,crema
sad,male,normal,./data/augmented_audio\sad_461.wav,2.06875283446712,crema
sad,female,normal,./data/augmented_audio\sad_462.wav,2.569251700680272,crema
sad,male,normal,./data/augmented_audio\sad_463.wav,2.802857142857143,crema
disgust,female,high,./data/augmented_audio\disgust_464.wav,3.1031292517006803,crema
disgust,male,normal,./data/augmented_audio\disgust_465.wav,2.4691609977324265,crema
fear,male,normal,./data/augmented_audio\fear_466.wav,2.836190476190476,crema
disgust,female,normal,./data/augmented_audio\disgust_467.wav,2.2356009070294784,crema
happy,female,normal,./data/augmented_audio\happy_468.wav,2.168843537414966,crema
angry,male,normal,./data/augmented_audio\angry_469.wav,1.7017233560090703,crema
neutral,male,normal,./data/augmented_audio\neutral_470.wav,3.281360544217687,savee
fear,female,normal,./data/augmented_audio\fear_471.wav,1.5710204081632653,tess
happy,female,normal,./data/augmented_audio\happy_472.wav,2.5359183673469388,crema
sad,male,normal,./data/augmented_audio\sad_473.wav,2.4691609977324265,crema
surprised,female,normal,./data/augmented_audio\surprised_474.wav,1.8597278911564625,tess
fear,male,normal,./data/augmented_audio\fear_475.wav,3.9085714285714284,savee
fear,male,low,./data/augmented_audio\fear_476.wav,1.901904761904762,crema
happy,male,normal,./data/augmented_audio\happy_477.wav,1.8351927437641724,crema
sad,female,normal,./data/augmented_audio\sad_478.wav,3.737097505668934,crema
disgust,female,normal,./data/augmented_audio\disgust_479.wav,2.836190476190476,crema
fear,male,low,./data/augmented_audio\fear_480.wav,1.668344671201814,crema
fear,female,normal,./data/augmented_audio\fear_481.wav,1.4867120181405895,tess
surprised,female,normal,./data/augmented_audio\surprised_482.wav,1.8308843537414965,tess
happy,male,high,./data/augmented_audio\happy_483.wav,2.3690249433106576,crema
neutral,male,normal,./data/augmented_audio\neutral_484.wav,2.0020408163265304,crema
neutral,female,high,./data/augmented_audio\neutral_485.wav,3.737097505668934,ravdess
angry,female,normal,./data/augmented_audio\angry_486.wav,2.1354648526077096,crema
disgust,female,normal,./data/augmented_audio\disgust_487.wav,2.669342403628118,crema
sad,male,normal,./data/augmented_audio\sad_488.wav,2.2689795918367346,crema
angry,female,normal,./data/augmented_audio\angry_489.wav,1.7684807256235828,crema
happy,male,normal,./data/augmented_audio\happy_490.wav,3.436780045351474,crema
happy,female,normal,./data/augmented_audio\happy_491.wav,2.093015873015873,tess
neutral,female,normal,./data/augmented_audio\neutral_492.wav,2.8695691609977323,crema
angry,female,high,./data/augmented_audio\angry_493.wav,4.3710657596371885,ravdess
sad,female,normal,./data/augmented_audio\sad_494.wav,2.6026303854875286,crema
disgust,female,normal,./data/augmented_audio\disgust_495.wav,2.43578231292517,crema
disgust,female,normal,./data/augmented_audio\disgust_496.wav,2.2826303854875283,tess
neutral,female,normal,./data/augmented_audio\neutral_497.wav,2.2689795918367346,crema
disgust,male,high,./data/augmented_audio\disgust_498.wav,2.8695691609977323,crema
neutral,female,normal,./data/augmented_audio\neutral_499.wav,2.3023129251700682,crema
sad,female,high,./data/augmented_audio\sad_500.wav,3.436780045351474,crema
angry,male,high,./data/augmented_audio\angry_501.wav,2.3690702947845805,crema
happy,female,normal,./data/augmented_audio\happy_502.wav,1.9717460317460318,tess
disgust,male,normal,./data/augmented_audio\disgust_503.wav,2.3356916099773244,crema
disgust,female,normal,./data/augmented_audio\disgust_504.wav,2.371020408163265,tess
angry,female,normal,./data/augmented_audio\angry_505.wav,2.6026303854875286,crema
fear,female,normal,./data/augmented_audio\fear_506.wav,2.802857142857143,crema
fear,male,normal,./data/augmented_audio\fear_507.wav,2.3356916099773244,crema
angry,female,normal,./data/augmented_audio\angry_508.wav,2.1477097505668934,tess
neutral,female,normal,./data/augmented_audio\neutral_509.wav,3.2699773242630386,crema
sad,male,normal,./data/augmented_audio\sad_510.wav,2.168843537414966,crema
happy,female,normal,./data/augmented_audio\happy_511.wav,2.5359183673469388,crema
happy,female,normal,./data/augmented_audio\happy_512.wav,2.569251700680272,crema
neutral,female,normal,./data/augmented_audio\neutral_513.wav,3.603628117913832,ravdess
neutral,male,normal,./data/augmented_audio\neutral_514.wav,4.051791383219955,savee
neutral,male,normal,./data/augmented_audio\neutral_515.wav,3.570249433106576,ravdess
angry,female,normal,./data/augmented_audio\angry_516.wav,2.1273922902494333,tess
angry,male,normal,./data/augmented_audio\angry_517.wav,2.635963718820862,crema
happy,female,normal,./data/augmented_audio\happy_518.wav,2.3356916099773244,crema
neutral,female,normal,./data/augmented_audio\neutral_519.wav,2.06875283446712,crema
disgust,male,normal,./data/augmented_audio\disgust_520.wav,2.43578231292517,crema
sad,female,normal,./data/augmented_audio\sad_521.wav,2.34281179138322,tess
disgust,female,high,./data/augmented_audio\disgust_522.wav,4.070748299319728,ravdess
happy,female,normal,./data/augmented_audio\happy_523.wav,2.3356916099773244,crema
happy,male,normal,./data/augmented_audio\happy_524.wav,2.3356916099773244,crema
surprised,female,normal,./data/augmented_audio\surprised_525.wav,1.9194104308390023,tess
fear,female,normal,./data/augmented_audio\fear_526.wav,3.4034013605442177,crema
angry,female,normal,./data/augmented_audio\angry_527.wav,2.1751927437641725,tess
disgust,female,normal,./data/augmented_audio\disgust_528.wav,4.070748299319728,ravdess
happy,male,normal,./data/augmented_audio\happy_529.wav,2.3023129251700682,crema
disgust,female,normal,./data/augmented_audio\disgust_530.wav,3.970657596371882,crema
surprised,female,normal,./data/augmented_audio\surprised_531.wav,1.9421315192743764,tess
happy,female,normal,./data/augmented_audio\happy_532.wav,1.8750113378684807,tess
neutral,female,normal,./data/augmented_audio\neutral_533.wav,2.157052154195011,tess
fear,female,normal,./data/augmented_audio\fear_534.wav,2.2022222222222223,crema
disgust,female,high,./data/augmented_audio\disgust_535.wav,3.3033560090702947,crema
neutral,female,normal,./data/augmented_audio\neutral_536.wav,2.635963718820862,crema
disgust,male,high,./data/augmented_audio\disgust_537.wav,3.8705215419501133,ravdess
neutral,female,normal,./data/augmented_audio\neutral_538.wav,2.702721088435374,crema
surprised,female,high,./data/augmented_audio\surprised_539.wav,3.2365986394557824,ravdess
neutral,male,normal,./data/augmented_audio\neutral_540.wav,2.669342403628118,crema
sad,female,normal,./data/augmented_audio\sad_541.wav,2.3023129251700682,crema
angry,male,normal,./data/augmented_audio\angry_542.wav,3.53687074829932,ravdess
neutral,female,normal,./data/augmented_audio\neutral_543.wav,2.9696598639455782,crema
neutral,male,normal,./data/augmented_audio\neutral_544.wav,4.104126984126984,ravdess
angry,male,normal,./data/augmented_audio\angry_545.wav,2.3356916099773244,crema
angry,female,normal,./data/augmented_audio\angry_546.wav,2.2022222222222223,crema
sad,female,normal,./data/augmented_audio\sad_547.wav,2.836190476190476,crema
angry,female,normal,./data/augmented_audio\angry_548.wav,2.221814058956916,tess
happy,male,normal,./data/augmented_audio\happy_549.wav,3.2032199546485263,ravdess
happy,male,high,./data/augmented_audio\happy_550.wav,2.1354648526077096,crema
happy,female,normal,./data/augmented_audio\happy_551.wav,1.5015419501133787,crema
sad,male,normal,./data/augmented_audio\sad_552.wav,3.0030385487528344,crema
angry,female,high,./data/augmented_audio\angry_553.wav,2.43578231292517,crema
happy,female,normal,./data/augmented_audio\happy_554.wav,2.4691609977324265,crema
fear,female,high,./data/augmented_audio\fear_555.wav,1.7351020408163265,crema
