emotions,genders,audio_intensity,audio_path,duration,dataset
angry,male,normal,./data/augmented_audio\angry_363.wav,3.1364625850340135,crema
sad,female,normal,./data/augmented_audio\sad_364.wav,1.9686621315192743,crema
disgust,male,low,./data/augmented_audio\disgust_365.wav,2.6026303854875286,crema
happy,female,normal,./data/augmented_audio\happy_366.wav,2.168843537414966,crema
fear,female,normal,./data/augmented_audio\fear_367.wav,3.47015873015873,ravdess
happy,male,normal,./data/augmented_audio\happy_368.wav,2.43578231292517,crema
neutral,female,normal,./data/augmented_audio\neutral_369.wav,2.4691609977324265,crema
fear,female,normal,./data/augmented_audio\fear_370.wav,2.669342403628118,crema
fear,female,normal,./data/augmented_audio\fear_371.wav,3.2365986394557824,ravdess
sad,female,normal,./data/augmented_audio\sad_372.wav,3.1031292517006803,crema
angry,male,normal,./data/augmented_audio\angry_373.wav,2.73609977324263,crema
sad,female,normal,./data/augmented_audio\sad_374.wav,2.2924716553287983,tess
angry,female,high,./data/augmented_audio\angry_375.wav,2.2022222222222223,crema
neutral,female,normal,./data/augmented_audio\neutral_376.wav,2.0029931972789115,tess
angry,male,normal,./data/augmented_audio\angry_377.wav,2.635963718820862,crema
sad,female,normal,./data/augmented_audio\sad_378.wav,2.702721088435374,crema
surprised,female,normal,./data/augmented_audio\surprised_379.wav,2.219138321995465,tess
angry,female,normal,./data/augmented_audio\angry_380.wav,2.1012244897959182,tess
neutral,female,normal,./data/augmented_audio\neutral_381.wav,3.47015873015873,ravdess
disgust,male,normal,./data/augmented_audio\disgust_382.wav,2.769478458049887,crema
fear,female,normal,./data/augmented_audio\fear_383.wav,1.703310657596372,tess
fear,female,low,./data/augmented_audio\fear_384.wav,2.9696598639455782,crema
happy,male,high,./data/augmented_audio\happy_385.wav,1.8685260770975056,crema
fear,female,normal,./data/augmented_audio\fear_386.wav,2.5359183673469388,crema
fear,male,normal,./data/augmented_audio\fear_387.wav,3.703718820861678,ravdess
happy,male,normal,./data/augmented_audio\happy_388.wav,2.4024036281179137,crema
fear,male,normal,./data/augmented_audio\fear_389.wav,2.769478458049887,crema
happy,female,normal,./data/augmented_audio\happy_390.wav,2.73609977324263,crema
fear,female,low,./data/augmented_audio\fear_391.wav,2.3023129251700682,crema
neutral,female,normal,./data/augmented_audio\neutral_392.wav,2.43578231292517,crema
fear,male,normal,./data/augmented_audio\fear_393.wav,2.6026303854875286,crema
disgust,female,normal,./data/augmented_audio\disgust_394.wav,2.669342403628118,crema
sad,female,normal,./data/augmented_audio\sad_395.wav,2.853922902494331,tess
sad,female,normal,./data/augmented_audio\sad_396.wav,2.5025396825396826,crema
sad,female,normal,./data/augmented_audio\sad_397.wav,3.436780045351474,crema
disgust,male,normal,./data/augmented_audio\disgust_398.wav,2.902902494331066,crema
fear,female,normal,./data/augmented_audio\fear_399.wav,3.1698412698412697,crema
disgust,female,normal,./data/augmented_audio\disgust_400.wav,3.737097505668934,ravdess
happy,male,normal,./data/augmented_audio\happy_401.wav,2.2756009070294785,crema
neutral,female,normal,./data/augmented_audio\neutral_402.wav,2.0872562358276645,tess
disgust,male,normal,./data/augmented_audio\disgust_403.wav,3.803854875283447,crema
fear,male,normal,./data/augmented_audio\fear_404.wav,2.669342403628118,crema
sad,female,normal,./data/augmented_audio\sad_405.wav,2.557777777777778,tess
sad,male,high,./data/augmented_audio\sad_406.wav,2.669342403628118,crema
angry,female,normal,./data/augmented_audio\angry_407.wav,1.6238548752834467,tess
disgust,female,normal,./data/augmented_audio\disgust_408.wav,2.282721088435374,crema
angry,male,normal,./data/augmented_audio\angry_409.wav,2.06875283446712,crema
sad,male,normal,./data/augmented_audio\sad_410.wav,3.3700226757369616,crema
sad,female,normal,./data/augmented_audio\sad_411.wav,2.595374149659864,tess
fear,female,normal,./data/augmented_audio\fear_412.wav,2.2689795918367346,crema
disgust,male,normal,./data/augmented_audio\disgust_413.wav,2.902902494331066,crema
sad,female,normal,./data/augmented_audio\sad_414.wav,3.7704761904761903,crema
disgust,female,normal,./data/augmented_audio\disgust_415.wav,2.349433106575964,tess
happy,male,high,./data/augmented_audio\happy_416.wav,2.2689795918367346,crema
angry,male,high,./data/augmented_audio\angry_417.wav,2.5359183673469388,crema
sad,male,normal,./data/augmented_audio\sad_418.wav,2.06875283446712,crema
happy,male,normal,./data/augmented_audio\happy_419.wav,3.436780045351474,crema
sad,female,normal,./data/augmented_audio\sad_420.wav,2.0020408163265304,crema
disgust,female,normal,./data/augmented_audio\disgust_421.wav,2.1021315192743764,crema
sad,male,low,./data/augmented_audio\sad_422.wav,2.9696598639455782,crema
disgust,male,normal,./data/augmented_audio\disgust_423.wav,2.9696598639455782,crema
happy,male,normal,./data/augmented_audio\happy_424.wav,1.8351927437641724,crema
angry,male,normal,./data/augmented_audio\angry_425.wav,4.070748299319728,ravdess
fear,female,high,./data/augmented_audio\fear_426.wav,1.6349659863945578,crema
fear,female,normal,./data/augmented_audio\fear_427.wav,2.5025396825396826,crema
angry,female,normal,./data/augmented_audio\angry_428.wav,2.2689795918367346,crema
fear,male,normal,./data/augmented_audio\fear_429.wav,2.702721088435374,crema
disgust,male,high,./data/augmented_audio\disgust_430.wav,3.737097505668934,ravdess
happy,female,normal,./data/augmented_audio\happy_431.wav,1.7920634920634921,tess
surprised,female,normal,./data/augmented_audio\surprised_432.wav,2.2931519274376417,tess
fear,male,normal,./data/augmented_audio\fear_433.wav,2.1021315192743764,crema
disgust,female,normal,./data/augmented_audio\disgust_434.wav,2.371972789115646,tess
neutral,female,normal,./data/augmented_audio\neutral_435.wav,2.1007256235827665,tess
fear,male,low,./data/augmented_audio\fear_436.wav,3.0030385487528344,crema
happy,female,normal,./data/augmented_audio\happy_437.wav,2.035419501133787,crema
surprised,male,high,./data/augmented_audio\surprised_438.wav,3.603628117913832,ravdess
neutral,female,normal,./data/augmented_audio\neutral_439.wav,2.0705668934240364,tess
angry,female,normal,./data/augmented_audio\angry_440.wav,2.026893424036281,tess
disgust,male,normal,./data/augmented_audio\disgust_441.wav,2.8695238095238094,crema
sad,male,normal,./data/augmented_audio\sad_442.wav,2.06875283446712,crema
disgust,male,normal,./data/augmented_audio\disgust_443.wav,2.3690249433106576,crema
disgust,female,normal,./data/augmented_audio\disgust_444.wav,3.1031292517006803,crema
disgust,female,normal,./data/augmented_audio\disgust_445.wav,2.432562358276644,tess
happy,female,normal,./data/augmented_audio\happy_446.wav,1.9654421768707484,tess
neutral,male,normal,./data/augmented_audio\neutral_447.wav,2.3356916099773244,crema
surprised,male,normal,./data/augmented_audio\surprised_448.wav,3.336689342403628,ravdess
fear,male,normal,./data/augmented_audio\fear_449.wav,2.0020408163265304,crema
neutral,female,normal,./data/augmented_audio\neutral_450.wav,2.116916099773243,tess
fear,female,normal,./data/augmented_audio\fear_451.wav,1.6336054421768706,tess
neutral,male,normal,./data/augmented_audio\neutral_452.wav,2.1354648526077096,crema
happy,male,high,./data/augmented_audio\happy_453.wav,3.937278911564626,ravdess
disgust,male,normal,./data/augmented_audio\disgust_454.wav,2.669342403628118,crema
angry,female,normal,./data/augmented_audio\angry_455.wav,1.6462585034013606,tess
angry,female,normal,./data/augmented_audio\angry_456.wav,4.070793650793651,crema
sad,female,normal,./data/augmented_audio\sad_457.wav,4.3710657596371885,crema
fear,female,normal,./data/augmented_audio\fear_458.wav,2.4024036281179137,crema
sad,male,normal,./data/augmented_audio\sad_459.wav,2.802857142857143,crema
fear,female,normal,./data/augmented_audio\fear_460.wav,1.5565532879818593,tess
happy,female,normal,./data/augmented_audio\happy_461.wav,2.43578231292517,crema
neutral,male,normal,./data/augmented_audio\neutral_462.wav,1.801814058956916,crema
sad,female,normal,./data/augmented_audio\sad_463.wav,2.5440362811791384,tess
angry,female,normal,./data/augmented_audio\angry_464.wav,2.2257596371882085,tess
disgust,male,low,./data/augmented_audio\disgust_465.wav,2.3690249433106576,crema
disgust,female,normal,./data/augmented_audio\disgust_466.wav,2.936281179138322,crema
sad,male,normal,./data/augmented_audio\sad_467.wav,2.4691609977324265,crema
sad,male,normal,./data/augmented_audio\sad_468.wav,2.3690702947845805,crema
angry,female,high,./data/augmented_audio\angry_469.wav,3.7704761904761903,ravdess
disgust,male,normal,./data/augmented_audio\disgust_470.wav,3.670340136054422,ravdess
neutral,female,normal,./data/augmented_audio\neutral_471.wav,1.8685714285714285,crema
neutral,male,normal,./data/augmented_audio\neutral_472.wav,2.2756009070294785,crema
fear,male,high,./data/augmented_audio\fear_473.wav,2.5359183673469388,crema
neutral,female,normal,./data/augmented_audio\neutral_474.wav,2.2689795918367346,crema
angry,female,normal,./data/augmented_audio\angry_475.wav,3.703718820861678,crema
sad,female,normal,./data/augmented_audio\sad_476.wav,2.913922902494331,tess
happy,male,normal,./data/augmented_audio\happy_477.wav,2.569251700680272,crema
neutral,male,normal,./data/augmented_audio\neutral_478.wav,2.635963718820862,crema
neutral,male,normal,./data/augmented_audio\neutral_479.wav,2.4024036281179137,crema
disgust,female,normal,./data/augmented_audio\disgust_480.wav,2.7039909297052156,tess
angry,female,normal,./data/augmented_audio\angry_481.wav,3.2699773242630386,crema
sad,female,normal,./data/augmented_audio\sad_482.wav,4.170839002267574,crema
neutral,female,normal,./data/augmented_audio\neutral_483.wav,2.836190476190476,crema
neutral,female,normal,./data/augmented_audio\neutral_484.wav,2.5025396825396826,crema
angry,female,normal,./data/augmented_audio\angry_485.wav,1.5860317460317461,tess
neutral,male,normal,./data/augmented_audio\neutral_486.wav,2.3356916099773244,crema
disgust,female,normal,./data/augmented_audio\disgust_487.wav,2.282721088435374,crema
neutral,female,normal,./data/augmented_audio\neutral_488.wav,2.0197732426303854,tess
neutral,female,normal,./data/augmented_audio\neutral_489.wav,2.2287528344671204,tess
angry,female,normal,./data/augmented_audio\angry_490.wav,2.3323809523809524,tess
angry,female,normal,./data/augmented_audio\angry_491.wav,2.635963718820862,crema
angry,male,normal,./data/augmented_audio\angry_492.wav,3.0030385487528344,crema
neutral,female,normal,./data/augmented_audio\neutral_493.wav,2.0811791383219953,tess
disgust,female,normal,./data/augmented_audio\disgust_494.wav,2.506031746031746,tess
neutral,female,normal,./data/augmented_audio\neutral_495.wav,3.436780045351474,ravdess
happy,female,normal,./data/augmented_audio\happy_496.wav,2.2022222222222223,crema
angry,female,normal,./data/augmented_audio\angry_497.wav,3.1698412698412697,crema
angry,female,normal,./data/augmented_audio\angry_498.wav,1.7258956916099772,tess
sad,male,normal,./data/augmented_audio\sad_499.wav,3.2365986394557824,crema
fear,female,high,./data/augmented_audio\fear_500.wav,3.737097505668934,ravdess
neutral,male,normal,./data/augmented_audio\neutral_501.wav,2.6026303854875286,crema
neutral,male,high,./data/augmented_audio\neutral_502.wav,3.83718820861678,ravdess
disgust,female,normal,./data/augmented_audio\disgust_503.wav,3.83718820861678,ravdess
angry,male,normal,./data/augmented_audio\angry_504.wav,2.3690249433106576,crema
sad,male,normal,./data/augmented_audio\sad_505.wav,2.1354648526077096,crema
sad,male,normal,./data/augmented_audio\sad_506.wav,3.2699773242630386,crema
neutral,male,normal,./data/augmented_audio\neutral_507.wav,2.3023129251700682,crema
disgust,female,normal,./data/augmented_audio\disgust_508.wav,2.1918820861678006,tess
neutral,female,normal,./data/augmented_audio\neutral_509.wav,1.9795918367346939,tess
happy,male,normal,./data/augmented_audio\happy_510.wav,2.168843537414966,crema
neutral,male,normal,./data/augmented_audio\neutral_511.wav,2.1354648526077096,crema
disgust,female,high,./data/augmented_audio\disgust_512.wav,3.1031292517006803,crema
fear,female,normal,./data/augmented_audio\fear_513.wav,3.937278911564626,ravdess
disgust,male,low,./data/augmented_audio\disgust_514.wav,2.669342403628118,crema
happy,female,normal,./data/augmented_audio\happy_515.wav,2.128027210884354,tess
happy,male,normal,./data/augmented_audio\happy_516.wav,2.3690702947845805,crema
fear,female,normal,./data/augmented_audio\fear_517.wav,1.513877551020408,tess
fear,female,normal,./data/augmented_audio\fear_518.wav,1.6155555555555556,tess
angry,female,normal,./data/augmented_audio\angry_519.wav,1.4669387755102041,tess
neutral,female,normal,./data/augmented_audio\neutral_520.wav,2.902902494331066,crema
disgust,female,normal,./data/augmented_audio\disgust_521.wav,2.4348752834467122,tess
neutral,male,normal,./data/augmented_audio\neutral_522.wav,2.43578231292517,crema
angry,female,normal,./data/augmented_audio\angry_523.wav,1.5068480725623583,tess
angry,male,high,./data/augmented_audio\angry_524.wav,3.3033106575963718,ravdess
fear,male,normal,./data/augmented_audio\fear_525.wav,3.436780045351474,ravdess
angry,male,normal,./data/augmented_audio\angry_526.wav,2.035419501133787,crema
sad,female,normal,./data/augmented_audio\sad_527.wav,3.603628117913832,ravdess
sad,male,normal,./data/augmented_audio\sad_528.wav,2.2689795918367346,crema
angry,female,normal,./data/augmented_audio\angry_529.wav,2.569251700680272,crema
angry,female,normal,./data/augmented_audio\angry_530.wav,2.6026303854875286,crema
fear,female,normal,./data/augmented_audio\fear_531.wav,2.936281179138322,crema
fear,male,normal,./data/augmented_audio\fear_532.wav,2.06875283446712,crema
fear,female,normal,./data/augmented_audio\fear_533.wav,1.6281179138321995,tess
neutral,male,normal,./data/augmented_audio\neutral_534.wav,2.5359183673469388,crema
happy,male,normal,./data/augmented_audio\happy_535.wav,2.5025396825396826,crema
fear,male,normal,./data/augmented_audio\fear_536.wav,3.3033560090702947,crema
surprised,female,normal,./data/augmented_audio\surprised_537.wav,1.9254875283446713,tess
disgust,female,low,./data/augmented_audio\disgust_538.wav,2.3023129251700682,crema
angry,female,normal,./data/augmented_audio\angry_539.wav,2.1354648526077096,crema
angry,female,normal,./data/augmented_audio\angry_540.wav,2.4092517006802723,tess
angry,female,normal,./data/augmented_audio\angry_541.wav,2.1195918367346938,tess
neutral,female,normal,./data/augmented_audio\neutral_542.wav,2.3023129251700682,crema
fear,female,normal,./data/augmented_audio\fear_543.wav,1.7360544217687075,tess
disgust,female,normal,./data/augmented_audio\disgust_544.wav,2.1354648526077096,crema
fear,male,normal,./data/augmented_audio\fear_545.wav,1.901904761904762,crema
neutral,male,normal,./data/augmented_audio\neutral_546.wav,3.1698412698412697,crema
happy,male,normal,./data/augmented_audio\happy_547.wav,2.9696598639455782,crema
neutral,female,normal,./data/augmented_audio\neutral_548.wav,2.045124716553288,tess
sad,female,normal,./data/augmented_audio\sad_549.wav,2.142630385487528,tess
angry,female,normal,./data/augmented_audio\angry_550.wav,1.9497052154195011,tess
angry,female,normal,./data/augmented_audio\angry_551.wav,2.902902494331066,crema
disgust,male,normal,./data/augmented_audio\disgust_552.wav,2.836190476190476,crema
happy,male,high,./data/augmented_audio\happy_553.wav,3.803809523809524,ravdess
angry,female,high,./data/augmented_audio\angry_554.wav,3.1364625850340135,crema
happy,female,normal,./data/augmented_audio\happy_555.wav,2.669342403628118,crema
fear,female,normal,./data/augmented_audio\fear_556.wav,1.884625850340136,tess
